"","symbol","date","open","close"
"8081","LTC","2014-02-15",16.45,16.17
"8082","LTC","2014-02-16",16.09,15.2
"8083","LTC","2014-02-17",15.14,15.49
"8084","LTC","2014-02-18",15.47,15.62
"8085","LTC","2014-02-19",15.56,15.73
"8086","LTC","2014-02-20",15.7,13.98
"8087","LTC","2014-02-21",13.98,13.89
"8088","LTC","2014-02-22",13.92,14.94
"8089","LTC","2014-02-23",14.98,15.49
"8090","LTC","2014-02-24",15.42,14.55
"8091","LTC","2014-02-25",14.5,13.82
"8092","LTC","2014-02-26",13.8,14.23
"8093","LTC","2014-02-27",14.26,14.29
"8094","LTC","2014-02-28",14.29,13.23
"8095","LTC","2014-03-01",13.23,13.65
"8096","LTC","2014-03-02",13.66,12.74
"8097","LTC","2014-03-03",12.78,14.27
"8098","LTC","2014-03-04",14.29,17.07
"8099","LTC","2014-03-05",16.99,16.34
"8100","LTC","2014-03-06",16.38,16.46
"8101","LTC","2014-03-07",16.48,15.85
"8102","LTC","2014-03-08",15.86,15.41
"8103","LTC","2014-03-09",15.41,16
"8104","LTC","2014-03-10",15.98,16.01
"8105","LTC","2014-03-11",16.01,16.14
"8106","LTC","2014-03-12",16.1,17.18
"8107","LTC","2014-03-13",17.16,17.02
"8108","LTC","2014-03-14",17,16.59
"8109","LTC","2014-03-15",16.6,16.9
"8110","LTC","2014-03-16",16.89,17.35
"8111","LTC","2014-03-17",17.35,17.31
"8112","LTC","2014-03-18",17.29,19.42
"8113","LTC","2014-03-19",19.45,17.24
"8114","LTC","2014-03-20",17.17,16.47
"8115","LTC","2014-03-21",16.4,15.7
"8116","LTC","2014-03-22",15.64,15.71
"8117","LTC","2014-03-23",15.71,15.36
"8118","LTC","2014-03-24",15.3,16.19
"8119","LTC","2014-03-25",16.23,16.3
"8120","LTC","2014-03-26",16.29,16.27
"8121","LTC","2014-03-27",16.28,12.48
"8122","LTC","2014-03-28",12.66,13.74
"8123","LTC","2014-03-29",13.91,13.45
"8124","LTC","2014-03-30",13.45,13.14
"8125","LTC","2014-03-31",13.15,12.75
"8126","LTC","2014-04-01",12.77,13.13
"8127","LTC","2014-04-02",13.09,11.29
"8128","LTC","2014-04-03",11.26,11.05
"8129","LTC","2014-04-04",11.07,11.02
"8130","LTC","2014-04-05",11,11.19
"8131","LTC","2014-04-06",11.18,11.64
"8132","LTC","2014-04-07",11.66,11.26
"8133","LTC","2014-04-08",11.21,11.36
"8134","LTC","2014-04-09",11.38,11.19
"8135","LTC","2014-04-10",11.19,8.46
"8136","LTC","2014-04-11",8.42,10.95
"8137","LTC","2014-04-12",10.9,10.66
"8138","LTC","2014-04-13",10.66,10.31
"8139","LTC","2014-04-14",10.39,11.52
"8140","LTC","2014-04-15",11.46,13.25
"8141","LTC","2014-04-16",13.3,13.37
"8142","LTC","2014-04-17",13.42,12.52
"8143","LTC","2014-04-18",12.46,12.06
"8144","LTC","2014-04-19",12.05,12.82
"8145","LTC","2014-04-20",12.85,12.62
"8146","LTC","2014-04-21",12.56,12.5
"8147","LTC","2014-04-22",12.5,12.07
"8148","LTC","2014-04-23",12.04,12.13
"8149","LTC","2014-04-24",12.14,12.55
"8150","LTC","2014-04-25",12.54,10.79
"8151","LTC","2014-04-26",10.81,10.57
"8152","LTC","2014-04-27",10.56,9.92
"8153","LTC","2014-04-28",9.79,10.13
"8154","LTC","2014-04-29",10.12,10.4
"8155","LTC","2014-04-30",10.4,10.9
"8156","LTC","2014-05-01",10.93,11.1
"8157","LTC","2014-05-02",11.13,10.5
"8158","LTC","2014-05-03",10.52,10.31
"8159","LTC","2014-05-04",10.3,10.32
"8160","LTC","2014-05-05",10.31,10.18
"8161","LTC","2014-05-06",10.21,10.33
"8162","LTC","2014-05-07",10.34,10.51
"8163","LTC","2014-05-08",10.51,10.45
"8164","LTC","2014-05-09",10.42,10.75
"8165","LTC","2014-05-10",10.76,10.73
"8166","LTC","2014-05-11",10.72,10.36
"8167","LTC","2014-05-12",10.34,10.41
"8168","LTC","2014-05-13",10.42,10.42
"8169","LTC","2014-05-14",10.41,10.43
"8170","LTC","2014-05-15",10.43,10.45
"8171","LTC","2014-05-16",10.48,10.41
"8172","LTC","2014-05-17",10.44,10.35
"8173","LTC","2014-05-18",10.35,10.36
"8174","LTC","2014-05-19",10.34,10.3
"8175","LTC","2014-05-20",10.3,10.63
"8176","LTC","2014-05-21",10.6,10.59
"8177","LTC","2014-05-22",10.58,10.67
"8178","LTC","2014-05-23",10.65,11.23
"8179","LTC","2014-05-24",11.21,11.1
"8180","LTC","2014-05-25",11.12,11.53
"8181","LTC","2014-05-26",11.58,11.56
"8182","LTC","2014-05-27",11.55,11.15
"8183","LTC","2014-05-28",11.16,11.03
"8184","LTC","2014-05-29",11.01,10.78
"8185","LTC","2014-05-30",10.78,11.25
"8186","LTC","2014-05-31",11.26,10.93
"8187","LTC","2014-06-01",10.93,11.14
"8188","LTC","2014-06-02",11.15,11.36
"8189","LTC","2014-06-03",11.36,11.48
"8190","LTC","2014-06-04",11.47,11.06
"8191","LTC","2014-06-05",11.04,11.29
"8192","LTC","2014-06-06",11.3,11.2
"8193","LTC","2014-06-07",11.2,11.11
"8194","LTC","2014-06-08",11.11,11.27
"8195","LTC","2014-06-09",11.27,11.18
"8196","LTC","2014-06-10",11.21,11.11
"8197","LTC","2014-06-11",11.1,10.94
"8198","LTC","2014-06-12",10.93,10.17
"8199","LTC","2014-06-13",10.16,10.25
"8200","LTC","2014-06-14",10.26,9.93
"8201","LTC","2014-06-15",9.87,9.94
"8202","LTC","2014-06-16",9.96,9.71
"8203","LTC","2014-06-17",9.68,9.66
"8204","LTC","2014-06-18",9.67,9.68
"8205","LTC","2014-06-19",9.68,9.99
"8206","LTC","2014-06-20",10,9.83
"8207","LTC","2014-06-21",9.84,9.83
"8208","LTC","2014-06-22",9.85,9.77
"8209","LTC","2014-06-23",9.77,9.72
"8210","LTC","2014-06-24",9.73,9.63
"8211","LTC","2014-06-25",9.61,9.19
"8212","LTC","2014-06-26",9.2,9.09
"8213","LTC","2014-06-27",9.09,9.25
"8214","LTC","2014-06-28",9.27,9.19
"8215","LTC","2014-06-29",9.2,8.96
"8216","LTC","2014-06-30",8.97,8.95
"8217","LTC","2014-07-01",8.96,7.79
"8218","LTC","2014-07-02",7.98,8.16
"8219","LTC","2014-07-03",8.07,8.03
"8220","LTC","2014-07-04",8.03,7.34
"8221","LTC","2014-07-05",7.32,7.28
"8222","LTC","2014-07-06",7.3,7.11
"8223","LTC","2014-07-07",7.1,7.56
"8224","LTC","2014-07-08",7.58,7.73
"8225","LTC","2014-07-09",7.77,7.79
"8226","LTC","2014-07-10",7.78,7.79
"8227","LTC","2014-07-11",7.8,7.85
"8228","LTC","2014-07-12",7.86,8.62
"8229","LTC","2014-07-13",8.61,8.9
"8230","LTC","2014-07-14",8.9,8.62
"8231","LTC","2014-07-15",8.62,8.56
"8232","LTC","2014-07-16",8.56,8.32
"8233","LTC","2014-07-17",8.33,8.66
"8234","LTC","2014-07-18",8.66,8.72
"8235","LTC","2014-07-19",8.72,8.61
"8236","LTC","2014-07-20",8.61,8.46
"8237","LTC","2014-07-21",8.46,8.59
"8238","LTC","2014-07-22",8.59,8.57
"8239","LTC","2014-07-23",8.57,8.46
"8240","LTC","2014-07-24",8.47,7.79
"8241","LTC","2014-07-25",7.78,7.55
"8242","LTC","2014-07-26",7.58,7.6
"8243","LTC","2014-07-27",7.61,7.75
"8244","LTC","2014-07-28",7.76,7.59
"8245","LTC","2014-07-29",7.59,7.65
"8246","LTC","2014-07-30",7.65,7.26
"8247","LTC","2014-07-31",7.28,7.54
"8248","LTC","2014-08-01",7.54,7.7
"8249","LTC","2014-08-02",7.71,7.63
"8250","LTC","2014-08-03",7.63,7.54
"8251","LTC","2014-08-04",7.54,7.41
"8252","LTC","2014-08-05",7.41,7.27
"8253","LTC","2014-08-06",7.26,7.18
"8254","LTC","2014-08-07",7.19,7.18
"8255","LTC","2014-08-08",7.18,7.06
"8256","LTC","2014-08-09",7.06,6.94
"8257","LTC","2014-08-10",6.95,6.95
"8258","LTC","2014-08-11",6.96,6.06
"8259","LTC","2014-08-12",6.06,5.65
"8260","LTC","2014-08-13",5.65,5.04
"8261","LTC","2014-08-14",5.04,5.04
"8262","LTC","2014-08-15",5.06,5.05
"8263","LTC","2014-08-16",5.05,4.98
"8264","LTC","2014-08-17",4.97,4.33
"8265","LTC","2014-08-18",4.35,3.71
"8266","LTC","2014-08-19",3.71,4.67
"8267","LTC","2014-08-20",4.72,5.45
"8268","LTC","2014-08-21",5.46,5.8
"8269","LTC","2014-08-22",5.8,5.25
"8270","LTC","2014-08-23",5.24,4.9
"8271","LTC","2014-08-24",4.89,5.45
"8272","LTC","2014-08-25",5.4,5.21
"8273","LTC","2014-08-26",5.2,5.54
"8274","LTC","2014-08-27",5.55,5.39
"8275","LTC","2014-08-28",5.39,5.28
"8276","LTC","2014-08-29",5.29,5.36
"8277","LTC","2014-08-30",5.36,5.23
"8278","LTC","2014-08-31",5.21,4.86
"8279","LTC","2014-09-01",4.86,4.71
"8280","LTC","2014-09-02",4.71,4.82
"8281","LTC","2014-09-03",4.82,4.87
"8282","LTC","2014-09-04",4.87,5.18
"8283","LTC","2014-09-05",5.17,4.96
"8284","LTC","2014-09-06",4.97,4.98
"8285","LTC","2014-09-07",4.99,5.16
"8286","LTC","2014-09-08",5.16,5.1
"8287","LTC","2014-09-09",5.09,5.07
"8288","LTC","2014-09-10",5.06,5.34
"8289","LTC","2014-09-11",5.34,5.45
"8290","LTC","2014-09-12",5.46,5.38
"8291","LTC","2014-09-13",5.39,5.45
"8292","LTC","2014-09-14",5.45,5.4
"8293","LTC","2014-09-15",5.4,5.18
"8294","LTC","2014-09-16",5.17,5.07
"8295","LTC","2014-09-17",5.09,5.06
"8296","LTC","2014-09-18",5.07,4.69
"8297","LTC","2014-09-19",4.69,4.33
"8298","LTC","2014-09-20",4.33,4.29
"8299","LTC","2014-09-21",4.26,4.25
"8300","LTC","2014-09-22",4.25,4.24
"8301","LTC","2014-09-23",4.24,4.75
"8302","LTC","2014-09-24",4.74,4.67
"8303","LTC","2014-09-25",4.67,4.51
"8304","LTC","2014-09-26",4.51,4.43
"8305","LTC","2014-09-27",4.43,4.42
"8306","LTC","2014-09-28",4.42,4.23
"8307","LTC","2014-09-29",4.24,4.25
"8308","LTC","2014-09-30",4.25,4.47
"8309","LTC","2014-10-01",4.47,4.43
"8310","LTC","2014-10-02",4.43,4.32
"8311","LTC","2014-10-03",4.32,4.18
"8312","LTC","2014-10-04",4.17,3.94
"8313","LTC","2014-10-05",3.94,3.7
"8314","LTC","2014-10-06",3.7,3.82
"8315","LTC","2014-10-07",3.81,3.86
"8316","LTC","2014-10-08",3.86,3.91
"8317","LTC","2014-10-09",3.91,3.9
"8318","LTC","2014-10-10",3.9,3.81
"8319","LTC","2014-10-11",3.8,3.77
"8320","LTC","2014-10-12",3.78,3.85
"8321","LTC","2014-10-13",3.85,3.86
"8322","LTC","2014-10-14",3.86,4.08
"8323","LTC","2014-10-15",4.08,4.06
"8324","LTC","2014-10-16",4.06,3.99
"8325","LTC","2014-10-17",3.99,3.99
"8326","LTC","2014-10-18",3.99,4.06
"8327","LTC","2014-10-19",4.06,3.99
"8328","LTC","2014-10-20",3.98,3.91
"8329","LTC","2014-10-21",3.91,3.94
"8330","LTC","2014-10-22",3.94,3.84
"8331","LTC","2014-10-23",3.85,3.74
"8332","LTC","2014-10-24",3.74,3.75
"8333","LTC","2014-10-25",3.75,3.67
"8334","LTC","2014-10-26",3.67,3.73
"8335","LTC","2014-10-27",3.72,3.81
"8336","LTC","2014-10-28",3.81,3.85
"8337","LTC","2014-10-29",3.85,3.73
"8338","LTC","2014-10-30",3.73,3.79
"8339","LTC","2014-10-31",3.78,3.75
"8340","LTC","2014-11-01",3.76,3.57
"8341","LTC","2014-11-02",3.58,3.59
"8342","LTC","2014-11-03",3.59,3.58
"8343","LTC","2014-11-04",3.58,3.59
"8344","LTC","2014-11-05",3.59,3.64
"8345","LTC","2014-11-06",3.64,3.65
"8346","LTC","2014-11-07",3.65,3.56
"8347","LTC","2014-11-08",3.56,3.56
"8348","LTC","2014-11-09",3.55,3.63
"8349","LTC","2014-11-10",3.63,3.7
"8350","LTC","2014-11-11",3.7,3.68
"8351","LTC","2014-11-12",3.68,4.07
"8352","LTC","2014-11-13",4.13,4.1
"8353","LTC","2014-11-14",4.09,3.99
"8354","LTC","2014-11-15",3.99,3.85
"8355","LTC","2014-11-16",3.84,3.88
"8356","LTC","2014-11-17",3.88,3.88
"8357","LTC","2014-11-18",3.88,3.77
"8358","LTC","2014-11-19",3.78,3.81
"8359","LTC","2014-11-20",3.81,3.61
"8360","LTC","2014-11-21",3.61,3.5
"8361","LTC","2014-11-22",3.5,3.52
"8362","LTC","2014-11-23",3.52,3.59
"8363","LTC","2014-11-24",3.59,3.63
"8364","LTC","2014-11-25",3.62,3.57
"8365","LTC","2014-11-26",3.57,3.56
"8366","LTC","2014-11-27",3.57,3.56
"8367","LTC","2014-11-28",3.56,3.6
"8368","LTC","2014-11-29",3.6,3.59
"8369","LTC","2014-11-30",3.59,3.58
"8370","LTC","2014-12-01",3.58,3.58
"8371","LTC","2014-12-02",3.58,3.63
"8372","LTC","2014-12-03",3.63,3.61
"8373","LTC","2014-12-04",3.61,3.59
"8374","LTC","2014-12-05",3.59,3.62
"8375","LTC","2014-12-06",3.62,3.61
"8376","LTC","2014-12-07",3.62,3.71
"8377","LTC","2014-12-08",3.71,3.65
"8378","LTC","2014-12-09",3.66,3.52
"8379","LTC","2014-12-10",3.52,3.5
"8380","LTC","2014-12-11",3.49,3.48
"8381","LTC","2014-12-12",3.48,3.49
"8382","LTC","2014-12-13",3.49,3.48
"8383","LTC","2014-12-14",3.48,3.48
"8384","LTC","2014-12-15",3.48,3.45
"8385","LTC","2014-12-16",3.45,3.02
"8386","LTC","2014-12-17",3.01,2.94
"8387","LTC","2014-12-18",2.94,2.81
"8388","LTC","2014-12-19",2.81,2.87
"8389","LTC","2014-12-20",2.87,2.92
"8390","LTC","2014-12-21",2.91,2.85
"8391","LTC","2014-12-22",2.86,2.89
"8392","LTC","2014-12-23",2.89,2.88
"8393","LTC","2014-12-24",2.88,2.74
"8394","LTC","2014-12-25",2.74,2.7
"8395","LTC","2014-12-26",2.7,2.78
"8396","LTC","2014-12-27",2.78,2.72
"8397","LTC","2014-12-28",2.72,2.73
"8398","LTC","2014-12-29",2.73,2.69
"8399","LTC","2014-12-30",2.7,2.7
"8400","LTC","2014-12-31",2.7,2.72
"8401","LTC","2015-01-01",2.72,2.7
"8402","LTC","2015-01-02",2.7,2.67
"8403","LTC","2015-01-03",2.67,2.13
"8404","LTC","2015-01-04",2.11,1.96
"8405","LTC","2015-01-05",1.96,2.08
"8406","LTC","2015-01-06",2.08,2.11
"8407","LTC","2015-01-07",2.12,2.12
"8408","LTC","2015-01-08",2.12,2.01
"8409","LTC","2015-01-09",2.01,1.98
"8410","LTC","2015-01-10",1.97,1.65
"8411","LTC","2015-01-11",1.65,1.72
"8412","LTC","2015-01-12",1.72,1.71
"8413","LTC","2015-01-13",1.71,1.54
"8414","LTC","2015-01-14",1.55,1.16
"8415","LTC","2015-01-15",1.15,1.28
"8416","LTC","2015-01-16",1.28,1.4
"8417","LTC","2015-01-17",1.4,1.29
"8418","LTC","2015-01-18",1.3,1.33
"8419","LTC","2015-01-19",1.33,1.34
"8420","LTC","2015-01-20",1.34,1.32
"8421","LTC","2015-01-21",1.32,1.37
"8422","LTC","2015-01-22",1.37,1.42
"8423","LTC","2015-01-23",1.41,1.43
"8424","LTC","2015-01-24",1.43,1.84
"8425","LTC","2015-01-25",1.84,2.25
"8426","LTC","2015-01-26",2.25,2.08
"8427","LTC","2015-01-27",2.07,2.09
"8428","LTC","2015-01-28",2.09,1.87
"8429","LTC","2015-01-29",1.88,1.92
"8430","LTC","2015-01-30",1.91,1.9
"8431","LTC","2015-01-31",1.9,1.87
"8432","LTC","2015-02-01",1.88,1.8
"8433","LTC","2015-02-02",1.81,1.88
"8434","LTC","2015-02-03",1.87,1.82
"8435","LTC","2015-02-04",1.82,1.79
"8436","LTC","2015-02-05",1.79,1.74
"8437","LTC","2015-02-06",1.74,1.76
"8438","LTC","2015-02-07",1.76,1.78
"8439","LTC","2015-02-08",1.79,1.78
"8440","LTC","2015-02-09",1.79,1.73
"8441","LTC","2015-02-10",1.73,1.76
"8442","LTC","2015-02-11",1.76,1.73
"8443","LTC","2015-02-12",1.73,1.76
"8444","LTC","2015-02-13",1.76,1.82
"8445","LTC","2015-02-14",1.82,1.94
"8446","LTC","2015-02-15",1.94,1.84
"8447","LTC","2015-02-16",1.84,1.8
"8448","LTC","2015-02-17",1.79,1.85
"8449","LTC","2015-02-18",1.86,1.83
"8450","LTC","2015-02-19",1.83,1.85
"8451","LTC","2015-02-20",1.84,1.85
"8452","LTC","2015-02-21",1.85,1.85
"8453","LTC","2015-02-22",1.85,1.8
"8454","LTC","2015-02-23",1.8,1.82
"8455","LTC","2015-02-24",1.81,1.83
"8456","LTC","2015-02-25",1.83,1.8
"8457","LTC","2015-02-26",1.81,1.81
"8458","LTC","2015-02-27",1.8,1.85
"8459","LTC","2015-02-28",1.85,1.84
"8460","LTC","2015-03-01",1.85,1.89
"8461","LTC","2015-03-02",1.89,1.94
"8462","LTC","2015-03-03",1.94,1.96
"8463","LTC","2015-03-04",1.96,1.93
"8464","LTC","2015-03-05",1.92,1.92
"8465","LTC","2015-03-06",1.92,1.9
"8466","LTC","2015-03-07",1.89,1.91
"8467","LTC","2015-03-08",1.91,1.89
"8468","LTC","2015-03-09",1.89,1.94
"8469","LTC","2015-03-10",1.94,2.01
"8470","LTC","2015-03-11",2.01,2.03
"8471","LTC","2015-03-12",2.02,2.04
"8472","LTC","2015-03-13",2.04,2.01
"8473","LTC","2015-03-14",2,2
"8474","LTC","2015-03-15",1.99,2.02
"8475","LTC","2015-03-16",2.02,2.03
"8476","LTC","2015-03-17",2.03,1.98
"8477","LTC","2015-03-18",1.98,1.74
"8478","LTC","2015-03-19",1.74,1.76
"8479","LTC","2015-03-20",1.76,1.77
"8480","LTC","2015-03-21",1.77,1.75
"8481","LTC","2015-03-22",1.75,1.8
"8482","LTC","2015-03-23",1.8,1.78
"8483","LTC","2015-03-24",1.78,1.65
"8484","LTC","2015-03-25",1.65,1.67
"8485","LTC","2015-03-26",1.67,1.7
"8486","LTC","2015-03-27",1.69,1.69
"8487","LTC","2015-03-28",1.68,1.7
"8488","LTC","2015-03-29",1.7,1.66
"8489","LTC","2015-03-30",1.66,1.67
"8490","LTC","2015-03-31",1.67,1.65
"8491","LTC","2015-04-01",1.65,1.66
"8492","LTC","2015-04-02",1.67,1.68
"8493","LTC","2015-04-03",1.68,1.7
"8494","LTC","2015-04-04",1.7,1.69
"8495","LTC","2015-04-05",1.68,1.7
"8496","LTC","2015-04-06",1.7,1.69
"8497","LTC","2015-04-07",1.69,1.67
"8498","LTC","2015-04-08",1.67,1.63
"8499","LTC","2015-04-09",1.62,1.59
"8500","LTC","2015-04-10",1.59,1.53
"8501","LTC","2015-04-11",1.52,1.46
"8502","LTC","2015-04-12",1.46,1.46
"8503","LTC","2015-04-13",1.47,1.38
"8504","LTC","2015-04-14",1.38,1.38
"8505","LTC","2015-04-15",1.38,1.38
"8506","LTC","2015-04-16",1.38,1.42
"8507","LTC","2015-04-17",1.42,1.41
"8508","LTC","2015-04-18",1.41,1.41
"8509","LTC","2015-04-19",1.41,1.39
"8510","LTC","2015-04-20",1.38,1.41
"8511","LTC","2015-04-21",1.41,1.42
"8512","LTC","2015-04-22",1.43,1.45
"8513","LTC","2015-04-23",1.46,1.46
"8514","LTC","2015-04-24",1.46,1.42
"8515","LTC","2015-04-25",1.42,1.4
"8516","LTC","2015-04-26",1.4,1.32
"8517","LTC","2015-04-27",1.32,1.38
"8518","LTC","2015-04-28",1.38,1.36
"8519","LTC","2015-04-29",1.36,1.36
"8520","LTC","2015-04-30",1.36,1.44
"8521","LTC","2015-05-01",1.44,1.41
"8522","LTC","2015-05-02",1.41,1.42
"8523","LTC","2015-05-03",1.42,1.43
"8524","LTC","2015-05-04",1.43,1.41
"8525","LTC","2015-05-05",1.41,1.41
"8526","LTC","2015-05-06",1.41,1.39
"8527","LTC","2015-05-07",1.39,1.46
"8528","LTC","2015-05-08",1.45,1.48
"8529","LTC","2015-05-09",1.48,1.45
"8530","LTC","2015-05-10",1.45,1.44
"8531","LTC","2015-05-11",1.44,1.44
"8532","LTC","2015-05-12",1.44,1.45
"8533","LTC","2015-05-13",1.44,1.45
"8534","LTC","2015-05-14",1.45,1.45
"8535","LTC","2015-05-15",1.45,1.45
"8536","LTC","2015-05-16",1.45,1.45
"8537","LTC","2015-05-17",1.45,1.45
"8538","LTC","2015-05-18",1.45,1.45
"8539","LTC","2015-05-19",1.45,1.45
"8540","LTC","2015-05-20",1.45,1.46
"8541","LTC","2015-05-21",1.46,1.48
"8542","LTC","2015-05-22",1.48,1.83
"8543","LTC","2015-05-23",1.83,1.79
"8544","LTC","2015-05-24",1.79,1.83
"8545","LTC","2015-05-25",1.83,1.8
"8546","LTC","2015-05-26",1.8,1.82
"8547","LTC","2015-05-27",1.82,1.85
"8548","LTC","2015-05-28",1.85,1.84
"8549","LTC","2015-05-29",1.84,1.83
"8550","LTC","2015-05-30",1.83,1.81
"8551","LTC","2015-05-31",1.81,1.64
"8552","LTC","2015-06-01",1.64,1.62
"8553","LTC","2015-06-02",1.62,1.67
"8554","LTC","2015-06-03",1.67,1.69
"8555","LTC","2015-06-04",1.69,1.67
"8556","LTC","2015-06-05",1.67,1.76
"8557","LTC","2015-06-06",1.76,1.76
"8558","LTC","2015-06-07",1.76,1.73
"8559","LTC","2015-06-08",1.73,1.79
"8560","LTC","2015-06-09",1.78,1.8
"8561","LTC","2015-06-10",1.8,1.76
"8562","LTC","2015-06-11",1.76,1.79
"8563","LTC","2015-06-12",1.79,1.8
"8564","LTC","2015-06-13",1.8,1.86
"8565","LTC","2015-06-14",1.86,2
"8566","LTC","2015-06-15",2,2.02
"8567","LTC","2015-06-16",2.02,2.88
"8568","LTC","2015-06-17",2.9,2.89
"8569","LTC","2015-06-18",2.89,3.1
"8570","LTC","2015-06-19",3.1,2.81
"8571","LTC","2015-06-20",2.81,3.04
"8572","LTC","2015-06-21",3.04,3.02
"8573","LTC","2015-06-22",3.02,3.03
"8574","LTC","2015-06-23",3.03,2.97
"8575","LTC","2015-06-24",2.97,2.78
"8576","LTC","2015-06-25",2.77,2.85
"8577","LTC","2015-06-26",2.85,2.86
"8578","LTC","2015-06-27",2.86,3.1
"8579","LTC","2015-06-28",3.09,3.31
"8580","LTC","2015-06-29",3.19,3.74
"8581","LTC","2015-06-30",3.74,4.09
"8582","LTC","2015-07-01",4.09,3.92
"8583","LTC","2015-07-02",3.93,4.07
"8584","LTC","2015-07-03",4.06,4.12
"8585","LTC","2015-07-04",4.12,4.11
"8586","LTC","2015-07-05",4.13,4.95
"8587","LTC","2015-07-06",4.95,5.42
"8588","LTC","2015-07-07",5.44,5.23
"8589","LTC","2015-07-08",5.25,6.36
"8590","LTC","2015-07-09",6.36,7.54
"8591","LTC","2015-07-10",7.53,4.51
"8592","LTC","2015-07-11",4.48,4.37
"8593","LTC","2015-07-12",4.39,5.29
"8594","LTC","2015-07-13",5.3,4.68
"8595","LTC","2015-07-14",4.68,4.65
"8596","LTC","2015-07-15",4.65,4.21
"8597","LTC","2015-07-16",4.2,3.69
"8598","LTC","2015-07-17",3.72,3.79
"8599","LTC","2015-07-18",3.78,4
"8600","LTC","2015-07-19",4,3.77
"8601","LTC","2015-07-20",3.77,3.94
"8602","LTC","2015-07-21",3.93,3.77
"8603","LTC","2015-07-22",3.78,3.82
"8604","LTC","2015-07-23",3.83,3.78
"8605","LTC","2015-07-24",3.79,4.6
"8606","LTC","2015-07-25",4.6,4.63
"8607","LTC","2015-07-26",4.63,4.66
"8608","LTC","2015-07-27",4.68,4.67
"8609","LTC","2015-07-28",4.67,5.06
"8610","LTC","2015-07-29",5.05,4.8
"8611","LTC","2015-07-30",4.79,4.58
"8612","LTC","2015-07-31",4.58,4.64
"8613","LTC","2015-08-01",4.64,4.15
"8614","LTC","2015-08-02",4.09,4.17
"8615","LTC","2015-08-03",4.17,4.16
"8616","LTC","2015-08-04",4.18,4.38
"8617","LTC","2015-08-05",4.37,4.35
"8618","LTC","2015-08-06",4.35,4.06
"8619","LTC","2015-08-07",4.06,4.21
"8620","LTC","2015-08-08",4.22,3.85
"8621","LTC","2015-08-09",3.84,3.9
"8622","LTC","2015-08-10",3.9,3.95
"8623","LTC","2015-08-11",3.95,4.16
"8624","LTC","2015-08-12",4.14,3.99
"8625","LTC","2015-08-13",3.97,3.88
"8626","LTC","2015-08-14",3.88,4.03
"8627","LTC","2015-08-15",4.02,3.93
"8628","LTC","2015-08-16",3.93,3.95
"8629","LTC","2015-08-17",3.96,3.98
"8630","LTC","2015-08-18",3.98,3.47
"8631","LTC","2015-08-19",3.48,3.48
"8632","LTC","2015-08-20",3.47,3.61
"8633","LTC","2015-08-21",3.6,3.57
"8634","LTC","2015-08-22",3.56,3.51
"8635","LTC","2015-08-23",3.51,3.39
"8636","LTC","2015-08-24",3.39,2.99
"8637","LTC","2015-08-25",2.98,2.94
"8638","LTC","2015-08-26",2.95,2.95
"8639","LTC","2015-08-27",2.95,2.87
"8640","LTC","2015-08-28",2.84,2.91
"8641","LTC","2015-08-29",2.92,2.88
"8642","LTC","2015-08-30",2.87,2.85
"8643","LTC","2015-08-31",2.85,2.84
