"","symbol","date","open","close"
"4501","ETH","2017-01-02",8.17,8.38
"4502","ETH","2017-01-03",8.37,9.73
"4503","ETH","2017-01-04",9.71,11.25
"4504","ETH","2017-01-05",11.29,10.25
"4505","ETH","2017-01-06",10.29,10.25
"4506","ETH","2017-01-07",10.24,9.87
"4507","ETH","2017-01-08",9.87,10.29
"4508","ETH","2017-01-09",10.31,10.33
"4509","ETH","2017-01-10",10.37,10.55
"4510","ETH","2017-01-11",10.54,9.72
"4511","ETH","2017-01-12",9.72,9.86
"4512","ETH","2017-01-13",9.83,9.77
"4513","ETH","2017-01-14",9.79,9.65
"4514","ETH","2017-01-15",9.83,9.9
"4515","ETH","2017-01-16",9.88,9.64
"4516","ETH","2017-01-17",9.64,10.3
"4517","ETH","2017-01-18",10.3,10.23
"4518","ETH","2017-01-19",10.24,10.4
"4519","ETH","2017-01-20",10.39,10.6
"4520","ETH","2017-01-21",10.6,10.91
"4521","ETH","2017-01-22",10.91,10.7
"4522","ETH","2017-01-23",10.71,10.82
"4523","ETH","2017-01-24",10.73,10.63
"4524","ETH","2017-01-25",10.62,10.57
"4525","ETH","2017-01-26",10.57,10.59
"4526","ETH","2017-01-27",10.58,10.54
"4527","ETH","2017-01-28",10.54,10.56
"4528","ETH","2017-01-29",10.56,10.48
"4529","ETH","2017-01-30",10.49,10.57
"4530","ETH","2017-01-31",10.56,10.73
"4531","ETH","2017-02-01",10.74,10.73
"4532","ETH","2017-02-02",10.74,10.82
"4533","ETH","2017-02-03",10.81,11.11
"4534","ETH","2017-02-04",11.13,11.43
"4535","ETH","2017-02-05",11.44,11.35
"4536","ETH","2017-02-06",11.35,11.39
"4537","ETH","2017-02-07",11.43,11.52
"4538","ETH","2017-02-08",11.54,11.43
"4539","ETH","2017-02-09",11.44,11.03
"4540","ETH","2017-02-10",11.05,11.28
"4541","ETH","2017-02-11",11.29,11.35
"4542","ETH","2017-02-12",11.35,11.4
"4543","ETH","2017-02-13",11.38,11.27
"4544","ETH","2017-02-14",11.29,13.03
"4545","ETH","2017-02-15",13.04,12.92
"4546","ETH","2017-02-16",12.92,12.9
"4547","ETH","2017-02-17",12.9,12.68
"4548","ETH","2017-02-18",12.71,12.81
"4549","ETH","2017-02-19",12.82,12.76
"4550","ETH","2017-02-20",12.77,12.43
"4551","ETH","2017-02-21",12.34,12.67
"4552","ETH","2017-02-22",12.69,12.6
"4553","ETH","2017-02-23",12.6,13.12
"4554","ETH","2017-02-24",13.13,13.07
"4555","ETH","2017-02-25",13.06,13.55
"4556","ETH","2017-02-26",13.52,14.52
"4557","ETH","2017-02-27",14.51,15.4
"4558","ETH","2017-02-28",15.45,15.82
"4559","ETH","2017-03-01",15.85,17.35
"4560","ETH","2017-03-02",17.36,19.03
"4561","ETH","2017-03-03",19.04,19.46
"4562","ETH","2017-03-04",19.52,18.62
"4563","ETH","2017-03-05",18.5,19.3
"4564","ETH","2017-03-06",19.28,19.61
"4565","ETH","2017-03-07",19.58,18.89
"4566","ETH","2017-03-08",18.88,16.65
"4567","ETH","2017-03-09",16.64,17.75
"4568","ETH","2017-03-10",17.74,19.33
"4569","ETH","2017-03-11",19.37,21.47
"4570","ETH","2017-03-12",21.46,23.44
"4571","ETH","2017-03-13",23.5,28.59
"4572","ETH","2017-03-14",28.57,28.65
"4573","ETH","2017-03-15",28.65,35.06
"4574","ETH","2017-03-16",35.36,46.35
"4575","ETH","2017-03-17",45.93,46.83
"4576","ETH","2017-03-18",46.87,34.16
"4577","ETH","2017-03-19",35.53,44.74
"4578","ETH","2017-03-20",44.83,43.39
"4579","ETH","2017-03-21",43.51,43.15
"4580","ETH","2017-03-22",43.12,42.34
"4581","ETH","2017-03-23",42.57,43.68
"4582","ETH","2017-03-24",43.64,53.11
"4583","ETH","2017-03-25",53.58,51.25
"4584","ETH","2017-03-26",50.77,50.52
"4585","ETH","2017-03-27",51.31,49.67
"4586","ETH","2017-03-28",49.71,50.77
"4587","ETH","2017-03-29",50.57,53.13
"4588","ETH","2017-03-30",53.12,52.21
"4589","ETH","2017-03-31",51.75,50.04
"4590","ETH","2017-04-01",50.03,50.7
"4591","ETH","2017-04-02",50.74,48.75
"4592","ETH","2017-04-03",48.82,44.36
"4593","ETH","2017-04-04",43.92,44.64
"4594","ETH","2017-04-05",44.66,45.3
"4595","ETH","2017-04-06",45.22,43.24
"4596","ETH","2017-04-07",42.87,42.16
"4597","ETH","2017-04-08",41.8,44.31
"4598","ETH","2017-04-09",44.28,43.27
"4599","ETH","2017-04-10",43.28,43.44
"4600","ETH","2017-04-11",43.5,43.41
"4601","ETH","2017-04-12",43.46,46.29
"4602","ETH","2017-04-13",46.31,50.22
"4603","ETH","2017-04-14",49.97,47.57
"4604","ETH","2017-04-15",47.65,49.1
"4605","ETH","2017-04-16",49.04,48.72
"4606","ETH","2017-04-17",48.66,48.3
"4607","ETH","2017-04-18",48.32,50.71
"4608","ETH","2017-04-19",50.73,48.31
"4609","ETH","2017-04-20",48.13,49.67
"4610","ETH","2017-04-21",49.64,48.22
"4611","ETH","2017-04-22",48.18,48.55
"4612","ETH","2017-04-23",48.59,48.49
"4613","ETH","2017-04-24",48.87,50.03
"4614","ETH","2017-04-25",50.07,49.89
"4615","ETH","2017-04-26",49.91,52.72
"4616","ETH","2017-04-27",52.81,62.17
"4617","ETH","2017-04-28",62.23,70.16
"4618","ETH","2017-04-29",71.39,68.38
