"","symbol","date","open","close"
"2620","XRP","2015-03-04",0.010222,0.010032
"2621","XRP","2015-03-05",0.010056,0.011544
"2622","XRP","2015-03-06",0.011552,0.010856
"2623","XRP","2015-03-07",0.010858,0.010535
"2624","XRP","2015-03-08",0.010528,0.009961
"2625","XRP","2015-03-09",0.009963,0.010643
"2626","XRP","2015-03-10",0.01064,0.010086
"2627","XRP","2015-03-11",0.010087,0.010229
"2628","XRP","2015-03-12",0.010227,0.010359
"2629","XRP","2015-03-13",0.010352,0.010511
"2630","XRP","2015-03-14",0.010487,0.011088
"2631","XRP","2015-03-15",0.011095,0.010817
"2632","XRP","2015-03-16",0.010825,0.010968
"2633","XRP","2015-03-17",0.010966,0.010929
"2634","XRP","2015-03-18",0.010929,0.010575
"2635","XRP","2015-03-19",0.010593,0.01048
"2636","XRP","2015-03-20",0.01048,0.010446
"2637","XRP","2015-03-21",0.010445,0.010182
"2638","XRP","2015-03-22",0.010181,0.010196
"2639","XRP","2015-03-23",0.010198,0.010309
"2640","XRP","2015-03-24",0.010313,0.009757
"2641","XRP","2015-03-25",0.009764,0.009115
"2642","XRP","2015-03-26",0.009115,0.008764
"2643","XRP","2015-03-27",0.008764,0.008895
"2644","XRP","2015-03-28",0.008888,0.008851
"2645","XRP","2015-03-29",0.008851,0.008498
"2646","XRP","2015-03-30",0.008499,0.008453
"2647","XRP","2015-03-31",0.008452,0.007772
"2648","XRP","2015-04-01",0.007772,0.007668
"2649","XRP","2015-04-02",0.007666,0.007906
"2650","XRP","2015-04-03",0.007905,0.00872
"2651","XRP","2015-04-04",0.008717,0.008844
"2652","XRP","2015-04-05",0.008847,0.008739
"2653","XRP","2015-04-06",0.008749,0.008786
"2654","XRP","2015-04-07",0.008775,0.009071
"2655","XRP","2015-04-08",0.009067,0.009198
"2656","XRP","2015-04-09",0.009192,0.00878
"2657","XRP","2015-04-10",0.008776,0.008512
"2658","XRP","2015-04-11",0.008515,0.0083
"2659","XRP","2015-04-12",0.008299,0.00861
"2660","XRP","2015-04-13",0.008612,0.008194
"2661","XRP","2015-04-14",0.008193,0.008159
"2662","XRP","2015-04-15",0.00816,0.007949
"2663","XRP","2015-04-16",0.007955,0.00801
"2664","XRP","2015-04-17",0.008014,0.008025
"2665","XRP","2015-04-18",0.008042,0.0079
"2666","XRP","2015-04-19",0.007899,0.007846
"2667","XRP","2015-04-20",0.007841,0.007932
"2668","XRP","2015-04-21",0.007933,0.007968
"2669","XRP","2015-04-22",0.007975,0.008025
"2670","XRP","2015-04-23",0.008027,0.008019
"2671","XRP","2015-04-24",0.008018,0.008077
"2672","XRP","2015-04-25",0.00808,0.008291
"2673","XRP","2015-04-26",0.00829,0.00774
"2674","XRP","2015-04-27",0.007742,0.007765
"2675","XRP","2015-04-28",0.007764,0.00763
"2676","XRP","2015-04-29",0.007633,0.007863
"2677","XRP","2015-04-30",0.007857,0.008029
"2678","XRP","2015-05-01",0.008035,0.008018
"2679","XRP","2015-05-02",0.00802,0.008037
"2680","XRP","2015-05-03",0.008036,0.008055
"2681","XRP","2015-05-04",0.008057,0.008017
"2682","XRP","2015-05-05",0.008017,0.00791
"2683","XRP","2015-05-06",0.00792,0.007782
"2684","XRP","2015-05-07",0.007787,0.007529
"2685","XRP","2015-05-08",0.007531,0.007491
"2686","XRP","2015-05-09",0.007492,0.007574
"2687","XRP","2015-05-10",0.007572,0.007382
"2688","XRP","2015-05-11",0.007379,0.00736
"2689","XRP","2015-05-12",0.007365,0.007213
"2690","XRP","2015-05-13",0.007209,0.006857
"2691","XRP","2015-05-14",0.006853,0.006602
"2692","XRP","2015-05-15",0.006603,0.006655
"2693","XRP","2015-05-16",0.006655,0.006588
"2694","XRP","2015-05-17",0.006586,0.006329
"2695","XRP","2015-05-18",0.006327,0.005748
"2696","XRP","2015-05-19",0.005746,0.006539
"2697","XRP","2015-05-20",0.006537,0.006636
"2698","XRP","2015-05-21",0.006636,0.006573
"2699","XRP","2015-05-22",0.006573,0.006649
"2700","XRP","2015-05-23",0.006639,0.0068
"2701","XRP","2015-05-24",0.006798,0.006809
"2702","XRP","2015-05-25",0.006843,0.006925
"2703","XRP","2015-05-26",0.006928,0.006794
"2704","XRP","2015-05-27",0.006792,0.006937
"2705","XRP","2015-05-28",0.006941,0.007857
"2706","XRP","2015-05-29",0.007837,0.009056
"2707","XRP","2015-05-30",0.00906,0.008409
"2708","XRP","2015-05-31",0.008403,0.00829
"2709","XRP","2015-06-01",0.008276,0.007579
"2710","XRP","2015-06-02",0.007582,0.007981
"2711","XRP","2015-06-03",0.008007,0.008012
"2712","XRP","2015-06-04",0.00801,0.007879
"2713","XRP","2015-06-05",0.007884,0.007956
"2714","XRP","2015-06-06",0.007956,0.007905
"2715","XRP","2015-06-07",0.007906,0.007874
"2716","XRP","2015-06-08",0.007867,0.008
"2717","XRP","2015-06-09",0.008009,0.007995
"2718","XRP","2015-06-10",0.007984,0.007999
"2719","XRP","2015-06-11",0.007999,0.008042
"2720","XRP","2015-06-12",0.008041,0.008057
"2721","XRP","2015-06-13",0.007994,0.008093
"2722","XRP","2015-06-14",0.008093,0.008147
"2723","XRP","2015-06-15",0.008146,0.008579
"2724","XRP","2015-06-16",0.00858,0.009424
"2725","XRP","2015-06-17",0.009427,0.009678
"2726","XRP","2015-06-18",0.009689,0.010252
"2727","XRP","2015-06-19",0.010279,0.011207
"2728","XRP","2015-06-20",0.011288,0.011039
"2729","XRP","2015-06-21",0.01103,0.010314
"2730","XRP","2015-06-22",0.010295,0.010567
"2731","XRP","2015-06-23",0.010568,0.010667
"2732","XRP","2015-06-24",0.010667,0.010914
"2733","XRP","2015-06-25",0.01091,0.011048
"2734","XRP","2015-06-26",0.011048,0.011288
"2735","XRP","2015-06-27",0.01129,0.011445
"2736","XRP","2015-06-28",0.011444,0.011467
"2737","XRP","2015-06-29",0.011487,0.011977
"2738","XRP","2015-06-30",0.01197,0.01132
"2739","XRP","2015-07-01",0.011317,0.011198
"2740","XRP","2015-07-02",0.011195,0.011037
"2741","XRP","2015-07-03",0.011038,0.011099
"2742","XRP","2015-07-04",0.011099,0.010782
"2743","XRP","2015-07-05",0.01077,0.010022
"2744","XRP","2015-07-06",0.010021,0.009873
"2745","XRP","2015-07-07",0.009882,0.00958
"2746","XRP","2015-07-08",0.009572,0.009449
"2747","XRP","2015-07-09",0.009467,0.008987
"2748","XRP","2015-07-10",0.008956,0.008847
"2749","XRP","2015-07-11",0.008848,0.008615
"2750","XRP","2015-07-12",0.008611,0.008614
"2751","XRP","2015-07-13",0.00861,0.008569
