"","symbol","date","open","close"
"815","BTC","2015-07-21",278.88,275.83
"816","BTC","2015-07-22",275.66,277.22
"817","BTC","2015-07-23",277.34,276.05
"818","BTC","2015-07-24",276.01,288.28
"819","BTC","2015-07-25",288.16,288.7
"820","BTC","2015-07-26",288.64,292.69
"821","BTC","2015-07-27",292.64,293.62
"822","BTC","2015-07-28",293.63,294.43
"823","BTC","2015-07-29",294.48,289.59
"824","BTC","2015-07-30",289.1,287.72
"825","BTC","2015-07-31",287.7,284.65
"826","BTC","2015-08-01",284.69,281.6
"827","BTC","2015-08-02",280.45,282.61
"828","BTC","2015-08-03",282.81,281.23
"829","BTC","2015-08-04",281.23,285.22
"830","BTC","2015-08-05",284.85,281.88
"831","BTC","2015-08-06",281.91,278.58
"832","BTC","2015-08-07",278.74,279.58
"833","BTC","2015-08-08",279.74,261
"834","BTC","2015-08-09",261.12,265.08
"835","BTC","2015-08-10",265.48,264.47
"836","BTC","2015-08-11",264.34,270.39
"837","BTC","2015-08-12",270.6,266.38
"838","BTC","2015-08-13",266.18,264.08
"839","BTC","2015-08-14",264.13,265.68
"840","BTC","2015-08-15",265.53,261.55
"841","BTC","2015-08-16",261.87,258.51
"842","BTC","2015-08-17",258.49,257.98
"843","BTC","2015-08-18",257.93,211.08
"844","BTC","2015-08-19",225.67,226.68
"845","BTC","2015-08-20",226.9,235.35
"846","BTC","2015-08-21",235.35,232.57
"847","BTC","2015-08-22",232.66,230.39
"848","BTC","2015-08-23",230.38,228.17
"849","BTC","2015-08-24",228.11,210.49
"850","BTC","2015-08-25",210.07,221.61
"851","BTC","2015-08-26",222.08,225.83
"852","BTC","2015-08-27",226.05,224.77
"853","BTC","2015-08-28",224.7,231.4
"854","BTC","2015-08-29",231.55,229.78
"855","BTC","2015-08-30",229.9,228.76
"856","BTC","2015-08-31",229.11,230.06
"857","BTC","2015-09-01",230.26,228.12
"858","BTC","2015-09-02",228.03,229.28
"859","BTC","2015-09-03",229.32,227.18
"860","BTC","2015-09-04",227.21,230.3
"861","BTC","2015-09-05",230.2,235.02
"862","BTC","2015-09-06",234.87,239.84
"863","BTC","2015-09-07",239.93,239.85
"864","BTC","2015-09-08",239.85,243.61
"865","BTC","2015-09-09",243.41,238.17
"866","BTC","2015-09-10",238.34,238.48
"867","BTC","2015-09-11",238.33,240.11
"868","BTC","2015-09-12",239.85,235.23
"869","BTC","2015-09-13",235.24,230.51
"870","BTC","2015-09-14",230.61,230.64
"871","BTC","2015-09-15",230.49,230.3
"872","BTC","2015-09-16",230.25,229.09
"873","BTC","2015-09-17",229.08,229.81
"874","BTC","2015-09-18",233.52,232.98
"875","BTC","2015-09-19",232.86,231.49
"876","BTC","2015-09-20",231.4,231.21
"877","BTC","2015-09-21",231.22,227.09
"878","BTC","2015-09-22",226.97,230.62
"879","BTC","2015-09-23",230.94,230.28
"880","BTC","2015-09-24",230.36,234.53
"881","BTC","2015-09-25",234.36,235.14
"882","BTC","2015-09-26",235.08,234.34
"883","BTC","2015-09-27",234.14,232.76
"884","BTC","2015-09-28",232.84,239.14
"885","BTC","2015-09-29",239.02,236.69
"886","BTC","2015-09-30",236.64,236.06
"887","BTC","2015-10-01",236,237.55
"888","BTC","2015-10-02",237.26,237.29
"889","BTC","2015-10-03",237.2,238.73
"890","BTC","2015-10-04",238.53,238.26
"891","BTC","2015-10-05",238.15,240.38
"892","BTC","2015-10-06",240.36,246.06
"893","BTC","2015-10-07",246.17,242.97
"894","BTC","2015-10-08",243.07,242.3
"895","BTC","2015-10-09",242.5,243.93
"896","BTC","2015-10-10",243.74,244.94
"897","BTC","2015-10-11",244.74,247.05
"898","BTC","2015-10-12",246.88,245.31
"899","BTC","2015-10-13",245.2,249.51
"900","BTC","2015-10-14",249.49,251.99
"901","BTC","2015-10-15",252.11,254.32
"902","BTC","2015-10-16",254.3,262.87
"903","BTC","2015-10-17",262.75,270.64
"904","BTC","2015-10-18",270.91,261.64
"905","BTC","2015-10-19",261.86,263.44
"906","BTC","2015-10-20",263.57,269.46
"907","BTC","2015-10-21",269.31,266.27
